sample_id,split,label,crack_pixels,pothole_pixels,lane_pixels,image_path
1076070_DF_251_251BDF0530_02832,val,Crack,5663,0,371539,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1076070_DF_251_251BDF0530_02832/1076070_DF_251_251BDF0530_02832_RAW.jpg
1092754_DF_251_251BDF0052_00513,train,Crack,10319,0,333769,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092754_DF_251_251BDF0052_00513/1092754_DF_251_251BDF0052_00513_RAW.jpg
1091874_DF_251_251BDF0490_01084,train,Crack,7229,0,368049,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1091874_DF_251_251BDF0490_01084/1091874_DF_251_251BDF0490_01084_RAW.jpg
1092990_DF_251_251BDF0052_00927,train,Crack,11449,0,370299,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092990_DF_251_251BDF0052_00927/1092990_DF_251_251BDF0052_00927_RAW.jpg
1077248_DF_251_251BDF0530_05029,train,Crack,8524,0,342513,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1077248_DF_251_251BDF0530_05029/1077248_DF_251_251BDF0530_05029_RAW.jpg
1085368_DF_080_080BDF0090_03487,train,Crack,7220,0,344242,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1085368_DF_080_080BDF0090_03487/1085368_DF_080_080BDF0090_03487_RAW.jpg
1052129_DF_020_020BDF0070_02453,train,Pothole,0,3127,365360,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1052129_DF_020_020BDF0070_02453/1052129_DF_020_020BDF0070_02453_RAW.jpg
1094910_DF_251_251BDF0052_04492,train,Crack,9421,0,365483,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1094910_DF_251_251BDF0052_04492/1094910_DF_251_251BDF0052_04492_RAW.jpg
994535_RS_386_386RS191729_09440,val,Crack,6757,0,360490,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/994535_RS_386_386RS191729_09440/994535_RS_386_386RS191729_09440_RAW.jpg
1076683_DF_251_251BDF0530_03975,train,Crack,3848,0,353719,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1076683_DF_251_251BDF0530_03975/1076683_DF_251_251BDF0530_03975_RAW.jpg
917097_RS_290_290RS294095_18935,train,Crack,4996,0,355221,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917097_RS_290_290RS294095_18935/917097_RS_290_290RS294095_18935_RAW.jpg
919545_RS_290_290RS294095_31175,train,Crack,6784,0,342621,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919545_RS_290_290RS294095_31175/919545_RS_290_290RS294095_31175_RAW.jpg
1025817_RS_386_386RS169832_08825,train,Pothole,7280,1332,407201,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1025817_RS_386_386RS169832_08825/1025817_RS_386_386RS169832_08825_RAW.jpg
917529_RS_290_290RS294095_21095,val,Crack,7050,0,347689,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917529_RS_290_290RS294095_21095/917529_RS_290_290RS294095_21095_RAW.jpg
1014603_RS_386_386RS124739_29940,train,Crack,2732,0,383172,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014603_RS_386_386RS124739_29940/1014603_RS_386_386RS124739_29940_RAW.jpg
1091743_DF_251_251BDF0490_00836,train,Crack,9366,0,358850,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1091743_DF_251_251BDF0490_00836/1091743_DF_251_251BDF0490_00836_RAW.jpg
1076639_DF_251_251BDF0530_03893,train,Crack,9665,0,346464,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1076639_DF_251_251BDF0530_03893/1076639_DF_251_251BDF0530_03893_RAW.jpg
1091844_DF_251_251BDF0490_01027,train,Crack,2354,0,360039,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1091844_DF_251_251BDF0490_01027/1091844_DF_251_251BDF0490_01027_RAW.jpg
916118_RS_290_290RS294095_14040,train,Crack,15196,0,351574,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/916118_RS_290_290RS294095_14040/916118_RS_290_290RS294095_14040_RAW.jpg
917803_RS_290_290RS294095_22466,train,Crack,7152,0,378672,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917803_RS_290_290RS294095_22466/917803_RS_290_290RS294095_22466_RAW.jpg
994076_RS_386_386RS191729_07145,train,Crack,11798,0,362042,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/994076_RS_386_386RS191729_07145/994076_RS_386_386RS191729_07145_RAW.jpg
1083021_DF_080_080BDF0070_03280,train,Pothole,550,5091,324868,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1083021_DF_080_080BDF0070_03280/1083021_DF_080_080BDF0070_03280_RAW.jpg
765204_ES_259_259ES000000_00120,train,Normal,657,0,401335,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/765204_ES_259_259ES000000_00120/765204_ES_259_259ES000000_00120_RAW.jpg
994586_RS_386_386RS191729_09695,train,Crack,4534,0,359318,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/994586_RS_386_386RS191729_09695/994586_RS_386_386RS191729_09695_RAW.jpg
1092881_DF_251_251BDF0052_00734,train,Crack,4642,0,355789,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092881_DF_251_251BDF0052_00734/1092881_DF_251_251BDF0052_00734_RAW.jpg
1025716_RS_386_386RS169832_08320,val,Pothole,0,790,371612,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1025716_RS_386_386RS169832_08320/1025716_RS_386_386RS169832_08320_RAW.jpg
1091723_DF_251_251BDF0490_00797,train,Crack,5174,0,344655,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1091723_DF_251_251BDF0490_00797/1091723_DF_251_251BDF0490_00797_RAW.jpg
1067607_DF_010_010BDF0018_03301,train,Pothole,0,636,353555,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1067607_DF_010_010BDF0018_03301/1067607_DF_010_010BDF0018_03301_RAW.jpg
1081606_DF_080_080BDF0070_00510,train,Crack,7937,0,333029,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1081606_DF_080_080BDF0070_00510/1081606_DF_080_080BDF0070_00510_RAW.jpg
1092870_DF_251_251BDF0052_00715,val,Crack,10132,0,361374,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092870_DF_251_251BDF0052_00715/1092870_DF_251_251BDF0052_00715_RAW.jpg
1091929_DF_251_251BDF0490_01189,train,Crack,5439,0,350747,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1091929_DF_251_251BDF0490_01189/1091929_DF_251_251BDF0490_01189_RAW.jpg
733835_ES_482_482ES014500_05885,train,Normal,145,0,420251,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/733835_ES_482_482ES014500_05885/733835_ES_482_482ES014500_05885_RAW.jpg
766085_ES_259_259ES000000_04525,train,Pothole,0,5064,408485,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/766085_ES_259_259ES000000_04525/766085_ES_259_259ES000000_04525_RAW.jpg
919481_RS_290_290RS294095_30855,val,Normal,546,0,343438,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919481_RS_290_290RS294095_30855/919481_RS_290_290RS294095_30855_RAW.jpg
1091782_DF_251_251BDF0490_00910,train,Crack,4174,0,356007,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1091782_DF_251_251BDF0490_00910/1091782_DF_251_251BDF0490_00910_RAW.jpg
883218_RS_290_290RS150131_16820,train,Pothole,0,3668,358659,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/883218_RS_290_290RS150131_16820/883218_RS_290_290RS150131_16820_RAW.jpg
919559_RS_290_290RS294095_31245,val,Pothole,6844,870,342508,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919559_RS_290_290RS294095_31245/919559_RS_290_290RS294095_31245_RAW.jpg
1092531_DF_251_251BDF0052_00126,train,Crack,14039,0,378332,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092531_DF_251_251BDF0052_00126/1092531_DF_251_251BDF0052_00126_RAW.jpg
919252_RS_290_290RS294095_29711,train,Pothole,6150,714,343813,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919252_RS_290_290RS294095_29711/919252_RS_290_290RS294095_29711_RAW.jpg
1014859_RS_386_386RS124739_31220,val,Crack,18145,0,381379,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014859_RS_386_386RS124739_31220/1014859_RS_386_386RS124739_31220_RAW.jpg
1014765_RS_386_386RS124739_30750,train,Pothole,16147,679,379525,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014765_RS_386_386RS124739_30750/1014765_RS_386_386RS124739_30750_RAW.jpg
883275_RS_290_290RS150131_17105,train,Pothole,0,58414,344050,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/883275_RS_290_290RS150131_17105/883275_RS_290_290RS150131_17105_RAW.jpg
1093534_DF_251_251BDF0052_01931,train,Pothole,3764,951,370138,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1093534_DF_251_251BDF0052_01931/1093534_DF_251_251BDF0052_01931_RAW.jpg
1014779_RS_386_386RS124739_30820,train,Crack,2632,0,400062,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014779_RS_386_386RS124739_30820/1014779_RS_386_386RS124739_30820_RAW.jpg
883204_RS_290_290RS150131_16750,train,Pothole,0,25543,360096,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/883204_RS_290_290RS150131_16750/883204_RS_290_290RS150131_16750_RAW.jpg
1014903_RS_386_386RS124739_31441,train,Crack,2361,0,378734,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014903_RS_386_386RS124739_31441/1014903_RS_386_386RS124739_31441_RAW.jpg
1084459_DF_080_080BDF0090_01703,train,Crack,5970,0,332149,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1084459_DF_080_080BDF0090_01703/1084459_DF_080_080BDF0090_01703_RAW.jpg
1068449_DF_010_010BDF0018_05113,train,Pothole,0,5652,391519,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1068449_DF_010_010BDF0018_05113/1068449_DF_010_010BDF0018_05113_RAW.jpg
917819_RS_290_290RS294095_22545,train,Crack,3894,0,371321,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917819_RS_290_290RS294095_22545/917819_RS_290_290RS294095_22545_RAW.jpg
994099_RS_386_386RS191729_07260,train,Crack,9617,0,360549,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/994099_RS_386_386RS191729_07260/994099_RS_386_386RS191729_07260_RAW.jpg
1081513_DF_080_080BDF0070_00340,train,Crack,4607,0,339765,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1081513_DF_080_080BDF0070_00340/1081513_DF_080_080BDF0070_00340_RAW.jpg
1062514_DF_080_080BDF0032_00044,train,Pothole,4472,5829,360440,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1062514_DF_080_080BDF0032_00044/1062514_DF_080_080BDF0032_00044_RAW.jpg
1025782_RS_386_386RS169832_08650,train,Crack,4425,0,384828,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1025782_RS_386_386RS169832_08650/1025782_RS_386_386RS169832_08650_RAW.jpg
1081891_DF_080_080BDF0070_01032,train,Crack,6349,0,312060,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1081891_DF_080_080BDF0070_01032/1081891_DF_080_080BDF0070_01032_RAW.jpg
917944_RS_290_290RS294095_23170,train,Crack,4447,0,365296,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917944_RS_290_290RS294095_23170/917944_RS_290_290RS294095_23170_RAW.jpg
919159_RS_290_290RS294095_29245,train,Crack,7296,0,361242,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919159_RS_290_290RS294095_29245/919159_RS_290_290RS294095_29245_RAW.jpg
1066461_DF_010_010BDF0018_00941,val,Pothole,0,734,364877,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1066461_DF_010_010BDF0018_00941/1066461_DF_010_010BDF0018_00941_RAW.jpg
917121_RS_290_290RS294095_19055,train,Crack,6640,0,356095,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917121_RS_290_290RS294095_19055/917121_RS_290_290RS294095_19055_RAW.jpg
1014676_RS_386_386RS124739_30305,train,Crack,17431,0,382094,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014676_RS_386_386RS124739_30305/1014676_RS_386_386RS124739_30305_RAW.jpg
917240_RS_290_290RS294095_19650,train,Crack,10831,0,366113,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917240_RS_290_290RS294095_19650/917240_RS_290_290RS294095_19650_RAW.jpg
917948_RS_290_290RS294095_23190,val,Crack,9746,0,361086,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917948_RS_290_290RS294095_23190/917948_RS_290_290RS294095_23190_RAW.jpg
994600_RS_386_386RS191729_09765,val,Crack,19021,0,361299,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/994600_RS_386_386RS191729_09765/994600_RS_386_386RS191729_09765_RAW.jpg
919755_RS_290_290RS294095_32225,val,Crack,7013,0,365976,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919755_RS_290_290RS294095_32225/919755_RS_290_290RS294095_32225_RAW.jpg
917198_RS_290_290RS294095_19440,train,Crack,10315,0,367745,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917198_RS_290_290RS294095_19440/917198_RS_290_290RS294095_19440_RAW.jpg
1081512_DF_080_080BDF0070_00338,val,Crack,2570,0,342370,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1081512_DF_080_080BDF0070_00338/1081512_DF_080_080BDF0070_00338_RAW.jpg
1092033_DF_251_251BDF0490_01381,train,Crack,7201,0,366466,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092033_DF_251_251BDF0490_01381/1092033_DF_251_251BDF0490_01381_RAW.jpg
883065_RS_290_290RS150131_16055,train,Pothole,0,69813,354351,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/883065_RS_290_290RS150131_16055/883065_RS_290_290RS150131_16055_RAW.jpg
